game_time,job_ID,company_from,city_from,company_to,city_to,urgency,shortest_distance_km,ferry_time,ferry_price,cargo,company_truck,trailer_variant,trailer_definition,units_count,fill_ratio,trailer_place
69786,_nameless.1de.45df.5e80,kaarfor,ruse,lognstick,tekirdag,0,470,0,0,used_plast,scania_streamline_6x2_norm_440,trailer.scs_curt_a,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.45df.65d0,kaarfor,ruse,balkan_loco,edirne,0,350,0,0,used_plast_c,volvo_fh2021_4x2_420,trailer.scs_gosck20,trailer_def.scs.gooseneck.singl_3e_20.container,15,1,0
69786,_nameless.1de.45df.5f50,batisse_road,lemans,iberatomica,almaraz,0,1414,0,0,dozer,"""heavy/volvo_fh2012_8x4_700""",trailer.scs_lowlowd4,trailer_def.scs.lowloader.single_4_sh.short,1,1,0
69786,_nameless.1de.45df.6020,quarry,zurich,stokes,poznan,1,1039,0,0,volvo_bucket,mercedes_4x2_b,trailer.kasbhr_sll,trailer_def.kassbohrer.sll.single_3_sh.low,1,1,0
69786,_nameless.1de.45df.6df0,quarry,zurich,tras_med,roma,1,945,0,0,digger1000,daf_xd,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,1,1,0
69786,_nameless.1de.45df.66a0,quarry,zurich,euroacres,brussel,0,763,0,0,emptytank,scania_s2016_6x2_high_460,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,1,1,0
69786,_nameless.1de.45df.6b80,quarry,zurich,rt_log,rostock,0,1070,0,0,jcb_exc245xr,"""heavy/man_tgx_euro6_8x4_xlx""",trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,1,1,0
69786,_nameless.1de.45df.7060,radus,kouvola,gnt,alesund,0,1300,540,1170,metal_center,"""heavy/volvo_fh2012_8x4_700""",trailer.scs_lowlowd4,trailer_def.scs.lowloader.single_4_sh.short,1,1,0
69786,_nameless.1de.45df.7130,radus,kouvola,byggpro,kajaani,1,379,0,0,concr_stair,renault_magnum_6x2_a,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,3,1,0
69786,_nameless.1de.1e01.81c0,radus,kouvola,renar,stavanger,2,1491,540,1170,mat_handler,"""heavy/renault_t_6x4""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.1e01.8df0,ika_bohag,borlange,norr_food,karlskrona,1,582,0,0,pot_flowers,man_tgx_2020,trailer.scs_ins,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.1e01.7250,ika_bohag,borlange,pk_medved_ru,petersburg,0,597,570,1270,empty_palet,renault_t_4x2h,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.8500,ika_bohag,borlange,renar,tallinn,0,270,570,1270,used_packag,scania_r_4x2_top_480,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.85d0,severoatm_ru,sosnovy_bor,sal_fi,pori,2,534,150,430,volvo_a25g,"""heavy/man_tgx_2020_8x4""",trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,1,1,0
69786,_nameless.1de.1e01.96e0,severoatm_ru,sosnovy_bor,posped,katowice,0,1410,0,0,forklifts,volvo_fh2021_4x2_750,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,3,1,0
69786,_nameless.1de.1e01.7590,nordic_ports,mo_i_rana,ibp,naantali,0,865,300,680,watertank,daf_xf_euro6_4x2_c,trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,2,1,0
69786,_nameless.1de.1e01.86a0,nordic_ports,mo_i_rana,sal_fi,helsinki,0,958,300,680,packag_food,mercedes_6x2_b,trailer.scs_curt_a,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.7180,nordic_ports,mo_i_rana,borealis,svolvaer,2,360,150,132,iron_pipes,iveco_4x2_c,trailer.scs_log,trailer_def.scs.log.single_3.steel,28,1,0
69786,_nameless.1de.1e01.9470,nord_crown,bergen,norse_rail,narvik,2,1435,135,194,iced_coffee,"""double/iveco_sway_4x2_580""",trailer.scs_curt_2,trailer_def.scs.box.double_3_2.curtain,52,1,0
69786,_nameless.1de.1e01.8b80,nord_crown,bergen,renar,lillehammer,2,584,0,0,pasta,volvo_fh2024_6x2_500,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.92d0,nord_crown,bergen,nord_crown,odense,0,887,195,1052,mozzarela,"""double/daf_xd""",trailer.scs_ins_2,trailer_def.scs.box.double_3_2.insulated,52,1,0
69786,_nameless.1de.1e01.7320,nord_crown,bergen,polarislines,ventspils,0,1070,510,1110,carb_water,man_4x2_a,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,30,1,0
69786,_nameless.1de.1e01.9540,nord_crown,bergen,kaarfor,magdeburg,0,1263,195,1052,sausages,daf_xd,trailer.scs_ins_s,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.1e01.80f0,konstnr_wind,linkoping,sal_fi,joensuu,1,876,540,1170,mob_screener,"""heavy/volvo_fh2021_6x4_540""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.1e01.93a0,ika_bohag,malmo,sellplan,prague,0,769,105,404,pot_flowers,mercedes_4x2_b,trailer.scs_ins,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.1e01.7ce0,ika_bohag,malmo,nordic_ports,mo_i_rana,1,1535,0,0,used_packag,daf_4x2_a,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.8f90,ika_bohag,malmo,balkan_loco,maribor,1,1312,105,404,empty_palet,daf_xd_1,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.8c50,fcp,poznan,tradeaux,krakow,2,395,0,0,vans_vt,man_tgx_2020,trailer.truck_trans,trailer_def.vans_vt.truck_trans,100,1,0
69786,_nameless.1de.1e01.9200,fcp,poznan,wgcc,rotterdam,1,895,0,0,contamin,daf_xf_euro6_6x4_c,trailer.scs_gosck20,trailer_def.scs.gooseneck.singl_3e_20.container,40,1,0
69786,_nameless.1de.1e01.9c90,dans_jardin,bourges,transinet,torino,2,763,0,0,square_baler,mercedes_6x2_b,trailer.scs_lowlow2e,trailer_def.scs.lowloader.single_2_ln.long,1,1,0
69786,_nameless.1de.1e01.9610,dans_jardin,bourges,transinet,cambridge,2,713,35,300,wheat,scania_streamline_4x2_norm_380,trailer.ffb_eut35,trailer_def.feldbinder.eut.single_3_35.silo_35_3p,35,1,0
69786,_nameless.1de.1e01.7db0,dans_jardin,bourges,globeur,rennes,1,395,0,0,garlic,daf_xgp_4x2_530,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
69786,_nameless.1de.1e01.9880,dans_jardin,bourges,kaarfor,nice,2,801,0,0,cauliflower,iveco_4x2_c,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.7f50,fle,kobenhavn,kaarfor,amsterdam,2,823,0,0,caviar,daf_xf_euro6_6x2_a,trailer.scs_ref,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.9d60,fle,kobenhavn,posped,lublin,0,984,105,404,olive_tree,volvo_fh2024_4x2_780,trailer.scs_brick_r,trailer_def.scs.flatbed.single_3.brick,1,1,0
69786,_nameless.1de.1e01.7730,fle,kobenhavn,trameri,liverpool,1,532,1140,1314,empty_spool,iveco_6x2_a,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,3,1,0
69786,_nameless.1de.1e01.9fd0,low_field,galati,shuttle,salzburg,1,1588,0,0,carrots_c,iveco_4x2_b,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,30,1,0
69786,_nameless.1de.1e01.9130,sellplan,venezia,icaria,kavala,0,1597,0,0,used_plast,daf_xd25,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.7a70,sellplan,venezia,exomar,ancona,1,375,0,0,empty_palet,renault_premium_6x2_a,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.74c0,sellplan,venezia,brawen,novi_sad,0,942,0,0,used_plast_c,volvo_fh2012_6x2_500,trailer.kasbhr_shg20,trailer_def.kassbohrer.shg.singl_3e_20.container,15,1,0
69786,_nameless.1de.1e01.8910,posped,szeged,lognstick,bucuresti,2,690,0,0,truck_batt_c,scania_r2016_6x2_high_460,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,30,1,0
69786,_nameless.1de.1e01.7660,posped,szeged,fallow,patras,2,1399,0,0,exc_craw,"""heavy/man_tgx_euro6_8x4_xlx""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.1e01.8430,nch,riga,rt_log,graz,0,1445,0,0,hwaste,man_tgx_2020_4x2,trailer.kasbhr_shg20,trailer_def.kassbohrer.shg.singl_3e_20.container,40,1,0
69786,_nameless.1de.1e01.9af0,nch,riga,tree_et,graz,1,1437,0,0,oil,daf_xg_4x2_450,trailer.scs_fueltank,trailer_def.scs.fueltank.single_3.fueltank,28,1,0
69786,_nameless.1de.1e01.8290,nch,riga,sal_fi,kouvola,1,547,150,430,honey,mercedes_actros_2014_6x2_a,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.8770,nch,riga,sanbuild_bas,munchen,1,1537,0,0,iron_pipes,mercedes_actros_2014_6x4_b,trailer.scs_log,trailer_def.scs.log.single_3.steel,28,1,0
69786,_nameless.1de.1e01.7800,ns_oil,bilbao,transinet,cambridge,0,1462,35,300,ethane,mercedes_actros_2014_4x2_a,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,40,1,0
69786,_nameless.1de.1e01.78d0,ns_oil,bilbao,app,coimbra,0,825,0,0,petrol,iveco_4x2_c,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,30,1,0
69786,_nameless.1de.1e01.8ab0,ns_oil,timisoara,cnp_str,zagreb,0,508,0,0,kerosene,scania_s2016_4x2_high_590,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,30,1,0
69786,_nameless.1de.1e01.8d20,ns_oil,timisoara,dfh,hamburg,0,1392,0,0,ethane,man_tgx_euro6_4x2_xl,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,40,1,0
69786,_nameless.1de.1e01.9f00,ns_oil,timisoara,tree_et,liege,0,1502,0,0,diesel,man_tgx_euro6_4x2_xxl,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,28,1,0
69786,_nameless.1de.1e01.9060,fle,bastia,trameri,plymouth,1,1549,875,1493,empty_spool,volvo_fh2012_4x2_420,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,3,1,0
69786,_nameless.1de.1e01.79a0,fle,bastia,fle,calvi,2,130,0,0,frsh_herbs,daf_xd,trailer.scs_ins,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.1e01.7b40,fle,bastia,fle,almeria,1,965,930,1182,fresh_fish,volvo_fh2024_6x2_500,trailer.scs_ref,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.a0a0,aci,genova,tradeaux,lille,2,1126,0,0,frsh_herbs,renault_t_4x2h,trailer.scs_ref_s,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.a170,aci,genova,euroacres,bern,2,590,0,0,live_cattle,scania_r2016_6x4_high_660,trailer.scs_livestk,trailer_def.scs.livestock.single_3s.str_stl,42,1,0
69786,_nameless.1de.1e01.a240,aci,genova,kaarfor,verona,1,341,0,0,electronics,volvo_fh16_4x2_420,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.a4b0,aci,genova,tradeaux,klagenfurt,0,788,0,0,post_packag,scania_r2016_6x4_high_660,trailer.scs_curt_s,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.a7f0,ortiz,barcelona,engeron,puertollano,1,776,0,0,mobile_crane,"""heavy/iveco_6x4""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.1e01.ae70,ortiz,barcelona,exomar,olbia,0,154,720,827,scaffoldings,renault_magnum_6x2_a,trailer.drylineret,trailer_def.krone.edryliner.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.cc80,ortiz,barcelona,eolo_lines,porto_vecchi,1,167,930,1182,empty_barr,iveco_sway_4x2_500,trailer.dryliner17,trailer_def.krone.dryliner.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.d640,ortiz,barcelona,stokes,liege,2,1289,0,0,volvo_cars,scania_r_4x2_norm_360,trailer.car_trans,trailer_def.volvo_cars.car_trans,100,1,0
69786,_nameless.1de.1e01.a580,lvr,riga,renar,kobenhavn,1,916,510,1110,locomotive,"""heavy/daf_xd""",trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69786,_nameless.1de.1e01.b1b0,lvr,riga,rt_log,salzburg,2,1519,0,0,large_cont,man_tgx_2020_4x2,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,27,1,0
69786,_nameless.1de.1e01.cd50,lvr,riga,tradeaux,prague,0,1198,0,0,czl_es300,"""heavy/man_tgx_euro6_8x4_xlx""",trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,1,1,0
69786,_nameless.1de.1e01.c7a0,lvr,riga,norrsken,stockholm,1,268,510,1110,mobile_crane,"""heavy/volvo_fh2021_6x4_540""",trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69786,_nameless.1de.1e01.bb70,lvr,riga,viln_paper,vilnius,1,318,0,0,jcb_g100rs,renault_premium_6x2_a,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,4,1,0
69786,_nameless.1de.1e01.b0e0,lvr,riga,ms_stein,oslo,0,884,510,1110,hipresstank,man_tgx_euro6_6x4_xlx,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,8,1,0
69786,_nameless.1de.1e01.c390,lvr,riga,polarislines,oslo,1,845,510,1110,empty_spool,iveco_sway_4x2_580,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,4,1,0
69786,_nameless.1de.1e01.a650,vitas_pwr_co,salamanca,acc,catania,0,955,1557,1788,crawler,"""heavy/man_tgx_2020_8x4""",trailer.kasbhr_sll,trailer_def.kassbohrer.sll.single_3_sh.low,1,1,0
69786,_nameless.1de.1e01.ce20,nordic_ports,ornskoldsvik,norrsken,alta,0,1154,0,0,chocolate,"""double/renault_magnum_4x2_a""",trailer.profiline17d,trailer_def.krone.profiliner.double_3_2.curtain,52,1,0
69786,_nameless.1de.1e01.b9d0,nordic_ports,ornskoldsvik,nch,tallinn,0,563,450,1110,barley,iveco_4x2_c,trailer.scs_silo,trailer_def.scs.silo.single_3_10.silo,30,1,0
69786,_nameless.1de.1e01.beb0,nordic_ports,ornskoldsvik,suprema,kuusamo,1,619,0,0,canned_tuna,"""double/renault_magnum_4x2_a""",trailer.scs_ins_b2,trailer_def.scs.box.bdouble_3_3.insulated,52,1,0
69786,_nameless.1de.1e01.d570,nordic_ports,ornskoldsvik,vainamoi_bas,jyvaskyla,0,329,300,680,largetubes,mercedes_4x2,trailer.scs_log,trailer_def.scs.log.single_3.steel,6,1,0
69786,_nameless.1de.1e01.c460,nord_crown,ostersund,stokes,warszawa,0,1241,510,1110,gnocchi,volvo_fh16_4x2_420,trailer.coolliner17,trailer_def.krone.coolliner.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.a720,nord_crown,ostersund,norse_rail,gavle,0,327,0,0,cott_cheese,renault_premium_6x4_a,trailer.coolliner17,trailer_def.krone.coolliner.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.b900,nord_crown,ostersund,renat,helsinki,1,738,300,680,large_cont,daf_xf_4x2_370,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,36,1,0
69786,_nameless.1de.1e01.c530,agrominta,utena,agronord,goteborg,2,922,510,1110,ffb_kip60,man_tgx_euro6_4x2_xxl,trailer.ffb_kip60,trailer_def.ffb_kip60.ffb_kip60,100,1,0
69786,_nameless.1de.1e01.b280,wgcc,alesund,fle,kristiansund,2,124,40,46,kerosene,iveco_4x2_a,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,30,1,0
69786,_nameless.1de.1e01.c2c0,wgcc,alesund,nch,turku,2,956,540,1170,sulfuric_t,man_6x4_b,trailer.scs_chemt,trailer_def.scs.chemtank.single_3.paint,15,1,0
69786,_nameless.1de.1e01.c050,ns_chem,stockholm,wgcc,gdansk,0,75,1140,531,mercuric,renault_premium_6x4_a,trailer.krone.boxliner220,trailer_def.krone.boxliner.single_3_220.container,80,1,0
69786,_nameless.1de.1e01.c600,ns_chem,stockholm,wgcc,lulea,1,754,0,0,ammonia,daf_6x2_a,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,38,1,0
69786,_nameless.1de.1e01.baa0,eviksi,daugavpils,nord_crown,kobenhavn,0,1091,510,1110,barley,scania_s2016_4x2_high_590,trailer.ffb_eut35,trailer_def.feldbinder.eut.single_3_35.silo_35_3p,35,1,0
69786,_nameless.1de.1e01.aa60,app,madrid,log_atlan,albacete,2,240,0,0,asph_miller,"""heavy/scania_r2016_8x4_high_730""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69786,_nameless.1de.1e01.ac00,app,madrid,kaarfor,montpellier,0,987,0,0,watermelons,scania_streamline_4x2_top_560,trailer.scs_ref_a,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.c870,bhv,faro,eolo_lines,algeciras,0,380,0,0,motorcycles,mercedes_actros_2014_6x2_a,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
69786,_nameless.1de.1e01.acd0,bhv,faro,bhv,cordoba,1,380,0,0,car_gr,man_tgx_euro6_4x2_xl,trailer.car_trans,trailer_def.car_gr.car_trans,100,1,0
69786,_nameless.1de.1e01.bd10,drekkar,aarhus,tradeaux,grimsby,0,292,1140,1314,fuel_oil,man_tgx_euro6_4x2_xl,trailer.scs_fueltank,trailer_def.scs.fueltank.single_3.fueltank,27,1,0
69786,_nameless.1de.1e01.cef0,drekkar,aarhus,transinet,sheffield,1,339,1140,1314,bottle_water,renault_premium_4x2_a,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,30,1,0
69786,_nameless.1de.1e01.cfc0,drekkar,aarhus,fallow,zagreb,1,1548,0,0,empty_barr,daf_xf_euro6_4x2_b,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.c6d0,trameri,szeged,fallow,zenica,2,379,0,0,roof_tiles,mercedes_actros_2014_6x4_b,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,32,1,0
69786,_nameless.1de.1e01.c940,trameri,szeged,ika_bohag,sofia,0,596,0,0,plast_film_c,iveco_4x2_a,trailer.scs_gosck20,trailer_def.scs.gooseneck.singl_3e_20.container,15,1,0
69786,_nameless.1de.1e01.ada0,trameri,szeged,adrica,split,0,850,0,0,fueltanker,man_tgx_euro6_6x4_xlx,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,80,1,0
69786,_nameless.1de.1e01.d3d0,crnodrvo_log,bijelo_polje,balkan_loco,sarajevo,0,332,0,0,mulcher,"""heavy/daf_xd""",trailer.scs_lowlow2e,trailer_def.scs.lowloader.single_2_ln.long,1,1,0
69786,_nameless.1de.1e01.c120,crnodrvo_log,bijelo_polje,posped,szeged,1,640,0,0,logs,mercedes_actros_2014_4x2_c,trailer.scs_log,trailer_def.scs.log.single_3.steel,32,1,0
69786,_nameless.1de.1e01.bc40,metallis,trondheim,renor,kajaani,2,1263,0,0,large_cont,renault_t_6x2,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,27,1,0
69786,_nameless.1de.1e01.b010,metallis,trondheim,norse_rail,narvik,1,885,30,45,scrap_metals,mercedes_actros_2014_4x2_c,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,10,1,0
69786,_nameless.1de.1e01.d160,metallis,trondheim,sal_fi,joensuu,1,1437,0,0,digger1000,renault_magnum_6x4_a,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,1,1,0
69786,_nameless.1de.1e01.d090,ika_bohag,paris,lisette_log,lemans,1,331,0,0,used_packag,iveco_4x2_b,trailer.drylineret,trailer_def.krone.edryliner.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.d4a0,ika_bohag,paris,lkwlog,dortmund,0,574,0,0,pot_flowers,iveco_4x2_b,trailer.scs_ins_a,trailer_def.scs.box.single_3.insulated,33,1,0
69786,_nameless.1de.1e01.b760,tras_med,bari,tm_istanbul,istanbul,1,927,570,745,pet_food_c,scania_r2016_6x2_high_460,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,30,1,0
69786,_nameless.1de.1e01.b4f0,tras_med,bari,icaria,heraklion,1,532,1110,1505,vans_id,scania_s2016_6x4_high_730,trailer.van_trans,trailer_def.vans_id.van_trans,100,1,0
69786,_nameless.1de.1e01.b5c0,tras_med,bari,dunavia,osijek,0,1561,0,0,square_baler,man_tgx_2020_6x2,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69786,_nameless.1de.1e01.c1f0,tras_med,bari,fallow,istanbul,0,926,570,745,can_sardines,volvo_fh2012_4x2_420,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.b830,tras_med,bari,bosfir,banja_luka,1,1484,0,0,tractor,scania_streamline_6x2_norm_440,trailer.scs_lowlow2e,trailer_def.scs.lowloader.single_2_ln.long,1,1,0
69786,_nameless.1de.1e01.cae0,suprema,oulu,polarislines,kokkola,1,167,0,0,used_plast,renault_t_4x2h,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.1e01.cbb0,suprema,oulu,polarislines,kokkola,1,167,0,0,used_packag,man_tgx_2020_4x2,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.1e02.0970,suprema,oulu,nordic_ports,bodo,0,728,0,0,empty_palet,"""double/iveco_h_4x2_a""",trailer.scs_curt_2,trailer_def.scs.box.double_3_2.curtain,52,1,0
69786,_nameless.1de.1e01.e680,fle,cluj_napoca,shuttle,zadar,2,1191,0,0,apples_c,scania_s2016_6x2_high_460,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,30,1,0
69786,_nameless.1de.1e01.e820,fle,cluj_napoca,brawen,bucuresti,1,565,0,0,post_packag,volvo_fh2021_4x2_750,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.ea90,fle,cluj_napoca,rimaf,iasi,0,357,0,0,live_pigs,renault_t_6x2,trailer.scs_livestk,trailer_def.scs.livestock.single_3s.str_stl,50,1,0
69786,_nameless.1de.1e01.f790,fle,cluj_napoca,fallow,timisoara,2,333,0,0,med_equip,iveco_sway_4x2_460,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69786,_nameless.1de.1e02.0220,eurogoodies,dover,tesore_gust,parma,0,1202,91,384,sugar,daf_xf_euro6_6x2_a,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,32,1,0
69786,_nameless.1de.1e02.03c0,eurogoodies,dover,eurogoodies,cardiff,0,389,0,0,smokd_eel,scania_r_6x4_top_620,trailer.scs_ref_s,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.f1e0,tradeaux,paris,stokes,liege,0,369,0,0,straw_bales,daf_xf_euro6_6x4_c,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,6,1,0
69786,_nameless.1de.1e01.f930,tradeaux,paris,eolo_lines,cagliari,1,1342,720,827,shock_absorb,volvo_fh16_4x2_540,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e02.0630,tradeaux,paris,tradeaux,nice,0,916,0,0,glass,man_tgx_euro6_4x2_xl,trailer.panel_trans.glass,trailer_def.glass.panel_trans.glass,99,1,0
69786,_nameless.1de.1e01.e8f0,tradeaux,paris,lisette_log,lemans,2,323,0,0,volvo_rims,man_tgx_2020_6x2,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,5,1,0
69786,_nameless.1de.1e01.e9c0,ika_bohag,rennes,transinet,szczecin,0,1559,0,0,pot_flowers,renault_premium_4x2_c,trailer.scs_ref_a,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.df30,ika_bohag,rennes,posped,swansea,2,455,420,1000,empty_palet,iveco_sway_4x2_500,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,32,1,0
69786,_nameless.1de.1e01.f380,ika_bohag,rennes,trans_cab,vigo,0,1458,0,0,used_packag,daf_xf_euro6_4x2_a,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.fd40,ika_bohag,umea,blt,siauliai,0,798,510,1110,pot_flowers,mercedes_6x4_a,trailer.coolliner17,trailer_def.krone.coolliner.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.e5b0,ika_bohag,umea,dfh,rostock,0,1288,105,404,used_packag,man_4x2_a,trailer.scs_curt_s,trailer_def.scs.box.single_3.curtain,33,1,0
69786,_nameless.1de.1e01.eea0,ika_bohag,umea,sal_fi,kuopio,0,412,300,680,empty_palet,volvo_fh16_4x2_420,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.d8b0,icaria,kavala,ttk_bg,varna,0,547,0,0,icecream,scania_r2016_4x2_norm_370,trailer.scs_ref_s,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e01.f040,icaria,kavala,posped,katowice,1,1463,0,0,med_equip,renault_premium_4x2_c,trailer.dryliner17,trailer_def.krone.dryliner.single_3.dryvan,33,1,0
69786,_nameless.1de.1e01.f110,icaria,kavala,balkan_loco,ruse,0,495,0,0,cott_cheese,scania_r_6x4_top_620,trailer.scs_ref_s,trailer_def.scs.box.single_3.reefer,33,1,0
69786,_nameless.1de.1e02.0490,bhv,limoges,bhv,ajaccio,0,634,930,1182,car_f,mercedes_4x2,trailer.car_trans,trailer_def.car_f.car_trans,100,1,0
69786,_nameless.1de.1e01.f2b0,bhv,limoges,posped,swansea,0,1123,35,300,vans_fd,daf_4x2_a,trailer.van_trans,trailer_def.vans_fd.van_trans,100,1,0
69786,_nameless.1de.1e01.f450,baltomors_ru,petersburg,tree_et,katowice,0,1442,0,0,jcb_mexc19ce,volvo_fh2024_4x2_420,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,3,1,0
69786,_nameless.1de.1e01.fa00,baltomors_ru,petersburg,freyr,jonkoping,1,797,570,1270,lumber_p,scania_r_6x4_top_620,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,6,1,0
